"","ID","transponder"
"6434","B4X1687","E410000000008001"
"6435","B4X1688","1FE0000000008001"
"6436","B4X1689","3FE0000000008001"
"6437","B4X8152","1230000000008001"
"6438","B4X8153","DC30000000008001"
"6439","B4X8154","3030000000008001"
"6440","B4X8155","C430000000008001"
"6441","B4X8156","F430000000008001"
"6442","B4X8157","FFD0000000008001"
"6443","B4X8592","8850000000008001"
"6444","B4X8593","BF90000000008001"
"6445","B4X8594","F950000000008001"
"6446","B4X8595","FE50000000008001"
"6447","B4X8596","1D50000000008001"
"6448","B4X8748","CE50000000008001"
"6449","B4X8749","4D10000000008001"
"6450","B4X8750","E250000000008001"
"6451","B4X8751","EC50000000008001"
"6452","B4X8752","2A10000000008001"
"6453","B4X8753","B450000000008001"
"6454","B4X1695","25D0000000008001"
"6455","B4X1696","0DD0000000008001"
"6456","B4X1697","3DD0000000008001"
"6457","B4X1698","03D0000000008001"
"6458","B4X1699","15D0000000008001"
"6459","B4X1700","2DD0000000008001"
"6460","B4X8502","0510000000008001"
"6461","B4X8503","6310000000008001"
"6462","B4X8504","B510000000008001"
"6463","B4X8505","DD10000000008001"
"6464","B4X8506","9B10000000008001"
"6465","B4X8507","7510000000008001"
"6466","B4X8508","3710000000008001"
"6467","B4X8509","8510000000008001"
"6468","B4X1944","B790000000008001"
"6469","B4X1945","9D90000000008001"
"6470","B4X1946","EB50000000008001"
"6471","B4X1947","6C50000000008001"
"6472","B4X1948","8A50000000008001"
"6473","B4X1949","5F90000000008001"
"6474","B4X8459","A310000000008001"
"6475","B4X8460","0310000000008001"
"6476","B4X8461","7310000000008001"
"6477","B4X8404","9A10000000008001"
"6478","B4X8405","AE10000000008001"
"6479","B4X8406","3A10000000008001"
"6480","B4X8407","0A10000000008001"
"6481","B4X8408","D610000000008001"
"6482","B4X8409","BDD0000000008001"
"6483","B4X8410","FE10000000008001"
"6484","B4X8451","BC10000000008001"
"6485","B4X8452","6A10000000008001"
"6486","B4X8453","7C10000000008001"
"6487","B4X8454","0210000000008001"
"6488","B4X8455","6910000000008001"
"6489","B4X8456","8E10000000008001"
"6490","B4X8457","3610000000008001"
"6491","B4X8458","2110000000008001"
"6492","B4X8510","AB10000000008001"
"6493","B4X8511","2F10000000008001"
"6494","B4X8512","2B10000000008001"
"6495","B4X8513","8310000000008001"
"6496","B4X8514","3B10000000008001"
"6497","B4X8091","B550000000008001"
"6498","B4X8092","7690000000008001"
"6499","B4X8093","5E90000000008001"
"6500","B4X8094","D190000000008001"
"6501","B4X8158","5030000000008001"
"6502","B4X8159","2A30000000008001"
"6503","B4X8160","2430000000008001"
"6504","B4X8161","0030000000008001"
"6505","B4X8162","E830000000008001"
"6506","B4X8163","D030000000008001"
"6507","B4X8164","1830000000008001"
"6508","B4X8462","D310000000008001"
"6509","B4X8463","4710000000008001"
"6510","B4X8464","AD10000000008001"
"6511","B4X8465","BD10000000008001"
"6512","B4X8466","6B10000000008001"
"6513","B4X8467","F310000000008001"
"6514","B4X8468","3F10000000008001"
"6515","B4X8072","EA10000000008001"
"6516","B4X8073","7710000000008001"
"6517","B4X8074","6650000000008001"
"6518","B4X8075","4430000000008001"
"6519","B4X8076","A650000000008001"
"6520","B4X8078","93D0000000008001"
"6521","B4X8079","E650000000008001"
"6522","B4X8080","9210000000008001"
"6523","B4X1950","E990000000008001"
"6524","B4X1951","1B50000000008001"
"6525","B4X1952","8C50000000008001"
"6526","B4X1953","1910000000008001"
"6527","B4X1954","CF90000000008001"
"6528","B4X1955","1790000000008001"
"6529","B4X1956","6990000000008001"
"6530","B4X8740","3310000000008001"
"6531","B4X8741","AA10000000008001"
"6532","B4X8742","DC50000000008001"
"6533","B4X8743","D050000000008001"
"6534","B4X8744","1B10000000008001"
"6535","B4X8745","B610000000008001"
"6536","B4X8746","4E10000000008001"
"6537","B4X8747","2250000000008001"
"6538","B4X8066","3E50000000008001"
"6539","B4X8067","0610000000008001"
"6540","B4X8068","C250000000008001"
"6541","B4X8069","9230000000008001"
"6542","B4X8070","F910000000008001"
"6543","B4X8071","1250000000008001"
"6544","B4X8197","2310000000008001"
"6545","B4X8198","FD10000000008001"
"6546","B4X8199","0E10000000008001"
"6547","B4X8200","6710000000008001"
"6548","B4X1901","D650000000008001"
"6549","B4X1902","6350000000008001"
"6550","B4X1903","2B50000000008001"
"6551","B4X1904","D550000000008001"
"6552","B4X1905","8350000000008001"
"6553","B4X8208","F110000000008001"
"6554","B4X8209","9610000000008001"
"6555","B4X8210","5110000000008001"
"6556","B4X8211","C610000000008001"
"6557","B4X8212","BA10000000008001"
"6558","B4X8213","EE10000000008001"
"6559","B4X8214","E610000000008001"
"6560","B4X8215","C110000000008001"
"6561","B4X8216","ABD0000000008001"
"6562","B4X8217","2910000000008001"
"6563","B4X8447","3110000000008001"
"6564","B4X8448","FC10000000008001"
"6565","B4X8449","2210000000008001"
"6566","B4X1920","4950000000008001"
"6567","B4X1921","E450000000008001"
"6568","B4X1922","CA50000000008001"
"6569","B4X1923","0D50000000008001"
"6570","B4X1924","0150000000008001"
"6571","B4X8232","1EE0000000008001"
"6572","B4X8754","4650000000008001"
"6573","B4X8755","0910000000008001"
"6574","B4X8756","0D10000000008001"
"6575","B4X8757","7450000000008001"
"6576","B4X8758","A450000000008001"
"6577","B4X8759","4510000000008001"
"6578","B4X8435","5E10000000008001"
"6579","B4X8436","B110000000008001"
"6580","B4X8437","3E10000000008001"
"6581","B4X8438","D910000000008001"
"6582","B4X8439","2610000000008001"
"6583","B4X8440","1210000000008001"
"6584","B4X8441","6110000000008001"
"6585","B4X8442","7110000000008001"
"6586","B4X8443","5610000000008001"
"6587","B4X8444","8910000000008001"
"6588","B4X8445","9E10000000008001"
"6589","B4X1677","DFE0000000008001"
"6590","B4X1678","0CD0000000008001"
"6591","B4X1679","5810000000008001"
"6592","B4X1680","9EE0000000008001"
"6593","B4X1681","AFE0000000008001"
"6594","B4X1682","3010000000008001"
"6595","B4X1683","D010000000008001"
"6596","B4X1684","5EE0000000008001"
"6597","B4X1969","8030000000008001"
"6598","B4X1970","9830000000008001"
"6599","B4X1967","5830000000008001"
"6600","B4X1968","7030000000008001"
"6601","B4X8102","BB90000000008001"
"6602","B4X8103","C790000000008001"
"6603","B4X8104","D390000000008001"
"6604","B4X8105","E850000000008001"
"6605","B4X8106","FCE0000000008001"
"6606","B4X8107","F050000000008001"
"6607","B4X8108","B050000000008001"
"6608","B4X8109","0790000000008001"
"6609","B4X8110","0B90000000008001"
"6610","B4X8111","2050000000008001"
"6611","B4X8218","6610000000008001"
"6612","B4X8219","F610000000008001"
"6613","B4X8220","8A10000000008001"
"6614","B4X8221","A610000000008001"
"6615","B4X8222","4110000000008001"
"6616","B4X8223","3210000000008001"
"6617","B4X8224","3910000000008001"
"6618","B4X8014","1990000000008001"
"6619","B4X8015","FE90000000008001"
"6620","B4X8016","9590000000008001"
"6621","B4X8017","0190000000008001"
"6622","B4X8330","A010000000008001"
"6623","B4X8331","6C10000000008001"
"6624","B4X8332","5010000000008001"
"6625","B4X8333","0EE0000000008001"
"6626","B4X8334","76E0000000008001"
"6627","B4X8335","1810000000008001"
"6628","B4X8039","F710000000008001"
"6629","B4X8040","1A10000000008001"
"6630","B4X8041","8D10000000008001"
"6631","B4X8042","F190000000008001"
"6632","B4X1925","6E50000000008001"
"6633","B4X1926","A950000000008001"
"6634","B4X1927","3350000000008001"
"6635","B4X1928","E190000000008001"
"6636","B4X1929","0D90000000008001"
"6637","B4X8288","BC90000000008001"
"6638","B4X8289","FF10000000008001"
"6639","B4X8290","2290000000008001"
"6640","B4X8291","B890000000008001"
"6641","B4X8292","CC90000000008001"
"6642","B4X8293","2C90000000008001"
"6643","B4X8294","DC90000000008001"
"6644","B4X8295","D490000000008001"
"6645","B4X8559","A190000000008001"
"6646","B4X8560","D990000000008001"
"6647","B4X8561","0E90000000008001"
"6648","B4X8562","F890000000008001"
"6649","B4X8563","BE90000000008001"
"6650","B4X8564","1D90000000008001"
"6651","B4X8565","2490000000008001"
"6652","B4X8309","D3D0000000008001"
"6653","B4X8310","FDD0000000008001"
"6654","B4X8311","CDD0000000008001"
"6655","B4X8312","E5D0000000008001"
"6656","B4X8313","47D0000000008001"
"6657","B4X8314","6BD0000000008001"
"6658","B4X8315","5FD0000000008001"
"6659","B4X8316","53D0000000008001"
"6660","B4X8317","A5D0000000008001"
"6661","B4X8318","7DD0000000008001"
"6662","B4X8319","4DD0000000008001"
"6663","B4X8320","65D0000000008001"
"6664","B4X8321","9FD0000000008001"
"6665","B4X8322","B7D0000000008001"
"6666","B4X8323","87D0000000008001"
"6667","B4X8429","6E10000000008001"
"6668","B4X8430","A910000000008001"
"6669","B4X8431","E210000000008001"
"6670","B4X8432","4610000000008001"
"6671","B4X8433","6210000000008001"
"6672","B4X8434","1610000000008001"
"6673","B4X1941","3D50000000008001"
"6674","B4X1942","9150000000008001"
"6675","B4X1943","B310000000008001"
"6676","B4X8421","9910000000008001"
"6677","B4X8422","1110000000008001"
"6678","B4X8423","DE10000000008001"
"6679","B4X8424","5A10000000008001"
"6680","B4X8425","4A10000000008001"
"6681","B4X8426","8DD0000000008001"
"6682","B4X8427","4210000000008001"
"6683","B4X8428","E910000000008001"
"6684","B4X8554","C990000000008001"
"6685","B4X8555","D590000000008001"
"6686","B4X8556","5590000000008001"
"6687","B4X8557","7590000000008001"
"6688","B4X8558","6E90000000008001"
"6689","B4X8499","0E50000000008001"
"6690","B4X8500","5450000000008001"
"6691","B4X8701","8110000000008001"
"6692","B4X8702","9C50000000008001"
"6693","B4X8193","7190000000008001"
"6694","B4X8194","BD50000000008001"
"6695","B4X8195","7E50000000008001"
"6696","B4X8196","7950000000008001"
"6697","B4X8233","6AE0000000008001"
"6698","B4X8234","7810000000008001"
"6699","B4X8235","3410000000008001"
"6700","B4X8236","3EE0000000008001"
"6701","B4X8237","4410000000008001"
"6702","B4X8238","EC10000000008001"
"6703","B4X8148","E710000000008001"
"6704","B4X8149","DB10000000008001"
"6705","B4X8150","CF10000000008001"
"6706","B4X8151","C510000000008001"
"6707","B4X1959","E430000000008001"
"6708","B4X1960","5230000000008001"
"6709","B4X1961","6A30000000008001"
"6710","B4X1962","6430000000008001"
"6711","B4X1963","4C30000000008001"
"6712","B4X1964","C030000000008001"
"6713","B4X1965","F030000000008001"
"6714","B4X1966","4030000000008001"
"6715","B4X8733","A050000000008001"
"6716","B4X8734","DE50000000008001"
"6717","B4X8735","1650000000008001"
"6718","B4X8736","2C50000000008001"
"6719","B4X8737","4F90000000008001"
"6720","B4X8738","6A50000000008001"
"6721","B4X8739","7C50000000008001"
"6722","B4X8056","9D10000000008001"
"6723","B4X8800","F250000000008001"
"6724","B4X8597","7790000000008001"
"6725","B4X8598","5950000000008001"
"6726","B4X8479","8B90000000008001"
"6727","B4X8480","7050000000008001"
"6728","B4X8481","A850000000008001"
"6729","B4X8280","8A90000000008001"
"6730","B4X8281","9290000000008001"
"6731","B4X8282","1C90000000008001"
"6732","B4X8283","E090000000008001"
"6733","B4X8284","4490000000008001"
"6734","B4X8285","F290000000008001"
"6735","B4X8286","1890000000008001"
"6736","B4X8287","1090000000008001"
"6737","B4X8343","1010000000008001"
"6738","B4X8344","4010000000008001"
"6739","B4X8345","02E0000000008001"
"6740","B4X8346","EFE0000000008001"
"6741","B4X8347","6010000000008001"
"6742","B4X8348","D810000000008001"
"6743","B4X8349","58E0000000008001"
"6744","B4X8543","3D90000000008001"
"6745","B4X8544","7090000000008001"
"6746","B4X8545","3690000000008001"
"6747","B4X8546","4990000000008001"
"6748","B4X8547","9A90000000008001"
"6749","B4X8549","9990000000008001"
"6750","B4X8397","E050000000008001"
"6751","B4X8398","FB90000000008001"
"6752","B4X8399","9FE0000000008001"
"6753","B4X8400","1F90000000008001"
"6754","B4X8101","DF90000000008001"
"6755","B4X8261","5850000000008001"
"6756","B4X8262","F790000000008001"
"6757","B4X8263","2390000000008001"
"6758","B4X8265","C410000000008001"
"6759","B4X8266","8410000000008001"
"6760","B4X8267","F010000000008001"
"6761","B4X8268","0410000000008001"
"6762","B4X8240","B490000000008001"
"6763","B4X8241","5C90000000008001"
"6764","B4X8242","C890000000008001"
"6765","B4X8243","AC90000000008001"
"6766","B4X8244","9090000000008001"
"6767","B4X8245","1290000000008001"
"6768","B4X8246","B290000000008001"
"6769","B4X8247","BF10000000008001"
"6770","B4X8495","3B90000000008001"
"6771","B4X8496","3F90000000008001"
"6772","B4X8497","0850000000008001"
"6773","B4X8498","1390000000008001"
"6774","B4X8147","BB10000000008001"
"6775","B4X8143","4B10000000008001"
"6776","B4X8144","8B10000000008001"
"6777","B4X8145","9F10000000008001"
"6778","B4X8146","1710000000008001"
"6779","B4X8324","DEE0000000008001"
"6780","B4X8325","F6E0000000008001"
"6781","B4X8327","3810000000008001"
"6782","B4X8328","8810000000008001"
"6783","B4X8329","2810000000008001"
"6784","B4X8007","A590000000008001"
"6785","B4X8008","0990000000008001"
"6786","B4X8010","2690000000008001"
"6787","B4X8011","3E90000000008001"
"6788","B4X8012","F690000000008001"
"6789","B4X8411","FA10000000008001"
"6790","B4X8412","8610000000008001"
"6791","B4X8413","0110000000008001"
"6792","B4X8414","2E10000000008001"
"6793","B4X8415","CA10000000008001"
"6794","B4X8416","7E10000000008001"
"6795","B4X8417","A210000000008001"
"6796","B4X1930","1190000000008001"
"6797","B4X1931","2190000000008001"
"6798","B4X1932","6150000000008001"
"6799","B4X1933","8E90000000008001"
"6800","B4X1934","8D90000000008001"
"6801","B4X1979","B030000000008001"
"6802","B4X1980","5350000000008001"
"6803","B4X1981","8E50000000008001"
"6804","B4X1982","5A90000000008001"
"6805","B4X8276","EAE0000000008001"
"6806","B4X8277","4390000000008001"
"6807","B4X8278","C050000000008001"
"6808","B4X8279","6F90000000008001"
"6809","B4X8184","5390000000008001"
"6810","B4X8185","FC50000000008001"
"6811","B4X8186","8790000000008001"
"6812","B4X8187","E790000000008001"
"6813","B4X8550","5990000000008001"
"6814","B4X8551","4E90000000008001"
"6815","B4X8552","8590000000008001"
"6816","B4X8553","E590000000008001"
"6817","B4X8538","2590000000008001"
"6818","B4X8539","2D90000000008001"
"6819","B4X8540","3890000000008001"
"6820","B4X8541","9190000000008001"
"6821","B4X8542","3990000000008001"
"6822","B4X8489","9F90000000008001"
"6823","B4X8490","EF90000000008001"
"6824","B4X8491","C390000000008001"
"6825","B4X8492","8050000000008001"
"6826","B4X8493","0B10000000008001"
"6827","B4X8494","1F10000000008001"
"6828","B4X8188","D450000000008001"
"6829","B4X8189","4E50000000008001"
"6830","B4X8190","F350000000008001"
"6831","B4X8191","C550000000008001"
"6832","B4X8192","A250000000008001"
"6833","B4X8043","C210000000008001"
"6834","B4X8044","D110000000008001"
"6835","B4X8165","9710000000008001"
"6836","B4X8166","5C30000000008001"
"6837","B4X8167","7430000000008001"
"6838","B4X8168","9C30000000008001"
"6839","B4X8169","A230000000008001"
"6840","B4X8170","0C30000000008001"
"6841","B4X1977","0C50000000008001"
"6842","B4X1978","1850000000008001"
"6843","B4X8728","9B90000000008001"
"6844","B4X8729","2650000000008001"
"6845","B4X8730","5E50000000008001"
"6846","B4X8731","B250000000008001"
"6847","B4X8732","2A50000000008001"
"6848","B4X1914","DD50000000008001"
"6849","B4X1916","4D50000000008001"
"6850","B4X1917","F150000000008001"
"6851","B4X1918","A350000000008001"
"6852","B4X1919","B590000000008001"
"6853","B4X8482","3390000000008001"
"6854","B4X8483","9050000000008001"
"6855","B4X8485","D790000000008001"
"6856","B4X8487","8F90000000008001"
"6857","B4X8248","5090000000008001"
"6858","B4X8249","3C90000000008001"
"6859","B4X8250","DA90000000008001"
"6860","B4X8251","7C90000000008001"
"6861","B4X8252","5290000000008001"
"6862","B4X8253","A290000000008001"
"6863","B4X8254","2890000000008001"
"6864","B4X8587","9950000000008001"
"6865","B4X8588","E150000000008001"
"6866","B4X8589","3550000000008001"
"6867","B4X8590","4B50000000008001"
"6868","B4X8591","CD50000000008001"
"6869","B4X8581","C350000000008001"
"6870","B4X8582","A150000000008001"
"6871","B4X8583","2550000000008001"
"6872","B4X8584","9A50000000008001"
"6873","B4X8585","9550000000008001"
"6874","B4X8269","EB90000000008001"
"6875","B4X8270","6810000000008001"
"6876","B4X8271","C010000000008001"
"6877","B4X8272","C810000000008001"
"6878","B4X8273","9850000000008001"
"6879","B4X8274","D850000000008001"
"6880","B4X8275","DC10000000008001"
"6881","B4X8393","F490000000008001"
"6882","B4X8394","7490000000008001"
"6883","B4X8395","8490000000008001"
"6884","B4X8396","3490000000008001"
"6885","B4X8703","F650000000008001"
"6886","B4X8704","1E50000000008001"
"6887","B4X8705","7650000000008001"
"6888","B4X8706","5250000000008001"
"6889","B4X8707","ED10000000008001"
"6890","B4X8030","DE90000000008001"
"6891","B4X8031","E690000000008001"
"6892","B4X8032","7A90000000008001"
"6893","B4X8033","6690000000008001"
"6894","B4X8035","C190000000008001"
"6895","B4X8791","C850000000008001"
"6896","B4X8792","C950000000008001"
"6897","B4X8793","F390000000008001"
"6898","B4X8794","0450000000008001"
"6899","B4X8795","B850000000008001"
"6900","B4X8708","5C50000000008001"
"6901","B4X8709","7390000000008001"
"6902","B4X8711","BC50000000008001"
"6903","B4X8712","7A50000000008001"
"6904","B4X8726","6450000000008001"
"6905","B4X8727","A390000000008001"
"6906","B4X8599","D950000000008001"
"6907","B4X8600","9350000000008001"
"6908","B4X1906","ED90000000008001"
"6909","B4X1907","CC50000000008001"
"6910","B4X1908","2990000000008001"
"6911","B4X8574","AD50000000008001"
"6912","B4X8575","5D50000000008001"
"6913","B4X8576","9D50000000008001"
"6914","B4X8578","3B50000000008001"
"6915","B4X8579","9B50000000008001"
"6916","B4X8580","0950000000008001"
"6917","B4X8336","C6E0000000008001"
"6918","B4X8337","B410000000008001"
"6919","B4X8338","24D0000000008001"
"6920","B4X8339","1410000000008001"
"6921","B4X8340","18D0000000008001"
"6922","B4X8341","3C10000000008001"
"6923","B4X8342","D2E0000000008001"
"6924","B4X8201","27D0000000008001"
"6925","B4X8202","DFD0000000008001"
"6926","B4X8203","D7D0000000008001"
"6927","B4X8204","33D0000000008001"
"6928","B4X8205","1BD0000000008001"
"6929","B4X8206","FBD0000000008001"
"6930","B4X8207","E3D0000000008001"
"6931","B4X8255","EC90000000008001"
"6932","B4X8256","3A90000000008001"
"6933","B4X8257","0490000000008001"
"6934","B4X8258","CA90000000008001"
"6935","B4X8259","0C90000000008001"
"6936","B4X8260","6890000000008001"
"6937","B4X8124","FC90000000008001"
"6938","B4X8125","4890000000008001"
"6939","B4X8126","E290000000008001"
"6940","B4X8127","A490000000008001"
"6941","B4X8786","1350000000008001"
"6942","B4X8787","5B50000000008001"
"6943","B4X8788","9250000000008001"
"6944","B4X8789","2790000000008001"
"6945","B4X8790","F450000000008001"
"6946","B4X8171","6230000000008001"
"6947","B4X8172","3C30000000008001"
"6948","B4X8173","2E50000000008001"
"6949","B4X8174","E230000000008001"
"6950","B4X8175","B430000000008001"
"6951","B4X8128","8290000000008001"
"6952","B4X8129","4290000000008001"
"6953","B4X8130","9490000000008001"
"6954","B4X8131","8890000000008001"
"6955","B4X8132","EA90000000008001"
"6956","B4X8537","CD90000000008001"
"6957","B4X8532","8090000000008001"
"6958","B4X8533","8990000000008001"
"6959","B4X8534","D090000000008001"
"6960","B4X8536","9E90000000008001"
"6961","B4X8720","D250000000008001"
"6962","B4X8721","3C50000000008001"
"6963","B4X8722","9450000000008001"
"6964","B4X8723","DB90000000008001"
"6965","B4X8724","1B90000000008001"
"6966","B4X8725","AC50000000008001"
"6967","B4X8378","6490000000008001"
"6968","B4X8379","E490000000008001"
"6969","B4X8350","A410000000008001"
"6970","B4X8351","B010000000008001"
"6971","B4X8352","5410000000008001"
"6972","B4X8353","AC10000000008001"
"6973","B4X8354","9010000000008001"
"6974","B4X1936","FD90000000008001"
"6975","B4X1937","3650000000008001"
"6976","B4X1938","0590000000008001"
"6977","B4X1939","4550000000008001"
"6978","B4X1940","8690000000008001"
"6979","B4X8380","6A90000000008001"
"6980","B4X8381","5890000000008001"
"6981","B4X8382","4090000000008001"
"6982","B4X8383","0890000000008001"
"6983","B4X8384","4C90000000008001"
"6984","B4X8385","C490000000008001"
"6985","B4X8386","7F10000000008001"
"6986","B4X8387","0A90000000008001"
"6987","B4X8371","46E0000000008001"
"6988","B4X8373","3CD0000000008001"
"6989","B4X8374","F810000000008001"
"6990","B4X8375","26E0000000008001"
"6991","B4X8376","4810000000008001"
"6992","B4X8377","9410000000008001"
"6993","B4X8388","5490000000008001"
"6994","B4X8389","6290000000008001"
"6995","B4X8390","E890000000008001"
"6996","B4X8391","A090000000008001"
"6997","B4X8392","7290000000008001"
"6998","B4X1983","A030000000008001"
"6999","B4X1984","EA30000000008001"
"7000","B4X1985","D230000000008001"
"7001","B4X1986","2030000000008001"
"7002","B4X1987","CC30000000008001"
"7003","B4X1988","FC30000000008001"
"7004","B4X1989","8D50000000008001"
"7005","B4X8297","0290000000008001"
"7006","B4X8298","8C90000000008001"
"7007","B4X8299","7890000000008001"
"7008","B4X8300","0090000000008001"
"7009","B4X8501","9C90000000008001"
"7010","B4X8046","BFD0000000008001"
"7011","B4X8047","1310000000008001"
"7012","B4X8048","5D10000000008001"
"7013","B4X8050","4910000000008001"
"7014","B4X8798","AE50000000008001"
"7015","B4X8799","2450000000008001"
"7016","B4X8767","1550000000008001"
"7017","B4X8768","E550000000008001"
"7018","B4X8769","B150000000008001"
"7019","B4X8770","AB50000000008001"
"7020","B4X8761","B650000000008001"
"7021","B4X8762","C150000000008001"
"7022","B4X8763","2950000000008001"
"7023","B4X8764","8450000000008001"
"7024","B4X8765","1450000000008001"
"7025","B4X8365","E4E0000000008001"
"7026","B4X8366","5FE0000000008001"
"7027","B4X8367","2010000000008001"
"7028","B4X8368","8010000000008001"
"7029","B4X8369","A4E0000000008001"
"7030","B4X8370","6FE0000000008001"
"7031","B4X8120","AA90000000008001"
"7032","B4X8121","1A90000000008001"
"7033","B4X8122","2A90000000008001"
"7034","B4X8123","C290000000008001"
"7035","B4X8355","D410000000008001"
"7036","B4X8356","5C10000000008001"
"7037","B4X8357","2C10000000008001"
"7038","B4X8358","E810000000008001"
"7039","B4X8359","7410000000008001"
"7040","B4X8771","B350000000008001"
"7041","B4X8772","4450000000008001"
"7042","B4X8773","1150000000008001"
"7043","B4X8774","0390000000008001"
"7044","B4X8775","0050000000008001"
"7045","B4X8777","ED50000000008001"
"7046","B4X8778","6850000000008001"
"7047","B4X8779","6D50000000008001"
"7048","B4X8776","A550000000008001"
"7049","B4X8780","DA50000000008001"
"7050","B4X8781","2150000000008001"
"7051","B4X8782","3790000000008001"
"7052","B4X8783","4150000000008001"
"7053","B4X8784","6950000000008001"
"7054","B4X8785","4850000000008001"
"7055","B4X8001","E6D0000000008001"
"7056","B4X8002","E9D0000000008001"
"7057","B4X8003","16D0000000008001"
"7058","B4X8005","31D0000000008001"
"7059","B4X8024","5190000000008001"
"7060","B4X8025","AE90000000008001"
"7061","B4X8026","2E90000000008001"
"7062","B4X8027","1590000000008001"
"7063","B4X8028","4690000000008001"
"7064","B4X8029","4D90000000008001"
"7065","B4X8112","2410000000008001"
"7066","B4X8113","7F90000000008001"
"7067","B4X8114","2850000000008001"
"7068","B4X8115","4050000000008001"
"7069","B4X8116","CB90000000008001"
"7070","B4X8118","5790000000008001"
"7071","B4X8119","2F90000000008001"
"7072","B4X1971","1050000000008001"
"7073","B4X1972","6190000000008001"
"7074","B4X1973","4B90000000008001"
"7075","B4X1974","3190000000008001"
"7076","B4X1975","3250000000008001"
"7077","B4X1976","8950000000008001"
"7078","B4X8360","B810000000008001"
"7079","B4X8361","0C10000000008001"
"7080","B4X8362","12E0000000008001"
"7081","B4X8363","9C10000000008001"
"7082","B4X8364","E010000000008001"
"7083","B4X8521","F990000000008001"
"7084","B4X8522","3290000000008001"
"7085","B4X8523","F090000000008001"
"7086","B4X8525","D290000000008001"
"7087","B4X8526","6C90000000008001"
"7088","B4X8527","4A90000000008001"
"7089","B4X8528","B090000000008001"
"7090","B4X8529","9890000000008001"
"7091","B4X8531","1490000000008001"
"7092","B4X8566","4350000000008001"
"7093","B4X8567","8550000000008001"
"7094","B4X8568","5150000000008001"
"7095","B4X8569","3090000000008001"
"7096","B4X8570","8150000000008001"
"7097","B4X8571","D350000000008001"
"7098","B4X8572","2350000000008001"
"7099","B4X8573","D890000000008001"
"7100","B4X8717","FF90000000008001"
"7101","B4X8718","EA50000000008001"
"7102","B4X8719","8650000000008001"
"7103","B4X8713","EE50000000008001"
"7104","B4X8714","C650000000008001"
"7105","B4X8715","7250000000008001"
"7106","B4X8716","7B90000000008001"
"7107","B4X8474","F510000000008001"
"7108","B4X8475","5B10000000008001"
"7109","B4X8476","AF10000000008001"
"7110","B4X8477","1510000000008001"
"7111","B4X8133","1D10000000008001"
"7112","B4X8134","5F10000000008001"
"7113","B4X8135","2510000000008001"
"7114","B4X8136","6D10000000008001"
"7115","B4X8137","2D10000000008001"
"7116","B4X8469","9510000000008001"
"7117","B4X8470","3D10000000008001"
"7118","B4X8471","4F10000000008001"
"7119","B4X8472","5510000000008001"
"7120","B4X8473","CD10000000008001"
"7121","B4X8418","7610000000008001"
"7122","B4X8419","5210000000008001"
"7123","B4X8420","BE10000000008001"
"7124","B4X8176","3A50000000008001"
"7125","B4X8177","CA30000000008001"
"7126","B4X8178","0250000000008001"
"7127","B4X8179","6830000000008001"
"7128","B4X8180","8F10000000008001"
"7129","B4X8181","8A30000000008001"
"7130","B4X8182","C910000000008001"
"7131","B4X8183","5710000000008001"
"7132","B4X8307","FD50000000008001"
"7133","B4X1909","E950000000008001"
"7134","B4X1910","1C50000000008001"
"7135","B4X1911","1690000000008001"
"7136","B4X1912","5650000000008001"
"7137","B4X1913","7150000000008001"
"7138","B4X8138","6F10000000008001"
"7139","B4X8139","0F10000000008001"
"7140","B4X8140","5310000000008001"
"7141","B4X8141","A510000000008001"
"7142","B4X8142","B710000000008001"
"7143","B4X8051","8710000000008001"
"7144","B4X8052","C710000000008001"
"7145","B4X8053","E310000000008001"
"7146","B4X8054","7B10000000008001"
"7147","B4X8055","FB10000000008001"
"7148","B4X8686","48F0000000008001"
"7149","B4X8687","DAF0000000008001"
"7150","B4X8688","68F0000000008001"
"7151","B4X8689","ECF0000000008001"
"7152","B4X8690","F2F0000000008001"
"7153","B4X8691","9CF0000000008001"
"7154","B4X8692","F8F0000000008001"
"7155","B4X8694","32F0000000008001"
"7156","B4X8695","74F0000000008001"
"7157","B4X8696","8AF0000000008001"
"7158","B4X8633","93B0000000008001"
"7159","B4X8634","25B0000000008001"
"7160","B4X8635","F3B0000000008001"
"7161","B4X8636","6BB0000000008001"
"7162","B4X8637","EBB0000000008001"
"7163","B4X8638","D5B0000000008001"
"7164","B4X8639","CBB0000000008001"
"7165","B4X8640","61B0000000008001"
"7166","B4X8641","6DB0000000008001"
"7167","B5A9322","A2B0000000008001"
"7168","B5A9323","26B0000000008001"
"7169","B5A9324","F6B0000000008001"
"7170","B5A9325","CEB0000000008001"
"7171","B5A9326","1CB0000000008001"
"7172","B5A9327","96B0000000008001"
"7173","B5A9328","6A70000000008001"
"7174","B5A9329","8670000000008001"
"7175","B5A9794","C5B0000000008001"
"7176","B5A9795","A2F0000000008001"
"7177","B5A9796","C708000000008001"
"7178","B5A9797","72F0000000008001"
"7179","B5A9798","BB08000000008001"
"7180","B5A9799","98F0000000008001"
"7181","B5A9800","EAF0000000008001"
"7182","B5A9401","E4F0000000008001"
"7183","B5A9402","64F0000000008001"
"7184","B5A9403","84F0000000008001"
"7185","B5A9427","7B08000000008001"
"7186","B5A9428","3370000000008001"
"7187","B5A9429","1908000000008001"
